contentID,headline,categories
www.arkansasonline.com/news/2018/sep/24/trips-home-not-back-goal-ex-con-center/,"Trips home, not back goal of ex-con center",/News/Arkansas/News/News
www.arkansasonline.com/news/2018/sep/09/florence-rolling-along-buffing-up-20180-1/,"Florence rolling along, buffing up","/News/National, /Weather  "
www.arkansasonline.com/news/2018/aug/30/manafort-seeks-venue-change-for-2nd-tri/,Manafort seeks venue change for 2nd trial,"/News/National, /News/Politics/National  "
www.arkansasonline.com/news/2018/aug/19/immense-building-boon-transforming-crus/,Immense building boon transforming crusty old Oakland,"/Business, /Business/National,   "
www.arkansasonline.com/news/2018/sep/01/pottsville-28-newport-21-20180901/,"POTTSVILLE 28, NEWPORT 21","/Sports, /Sports/Prep/Football  "
www.arkansasonline.com/news/2018/aug/25/magnolia-27-mcgehee-16-20180825/,"MAGNOLIA 27, McGEHEE 16","/Sports, /Sports/Prep/Football  "
www.arkansasonline.com/news/2018/aug/25/many-ua-coaches-receive-pay-bump-201808-1/,Many UA coaches receive pay bump,"/Sports, /Sports/College, /Sports/College/Razorbacks-College, /Sports/College/Razorbacks/Razorbacks-College-Baseball, /Sports/College/Razorbacks/Razobacks-College-Basketball, /Sports/College/Razorbacks/Razobacks-College-Latest  "
www.arkansasonline.com/news/2018/sep/12/china-delays-license-oks-for-u-s-firms-/,China delays license OKs for U.S. firms,"/Business, /News/National, /News/World  "
www.arkansasonline.com/news/2018/jul/14/nancy-sinatra-sr-first-wife-frank-sinatra-dies-101/,"Nancy Sinatra Sr., first wife of Frank Sinatra, dies at 101","/Entertainment, /News  "
www.arkansasonline.com/news/2018/aug/05/rogers-fans-can-see-sites-20180805/,Rogers' fans can see sites,/Entertainment/Features/Travel  
www.arkansasonline.com/news/2018/aug/02/efforts-to-draw-big-firms-heat-up-20180/,Efforts to draw big firms heat up,"/Business, /Business/Arkansas,   "
www.arkansasonline.com/news/2018/aug/02/springdale-induct-hof-class-saturday/,Springdale to induct HOF class Saturday,"None/Adgsports, /Sports, /Sports/Prep  "
www.arkansasonline.com/news/2018/jul/21/trump-claims-ex-lawyers-phone-taping-perhaps-illeg/,Trump claims ex-lawyer's phone-taping is 'perhaps illegal',"/News, /News/National, /News/Trump  "
www.arkansasonline.com/news/2018/aug/01/officials-grilled-on-migrants-20180801/,Officials grilled on migrants,"/News/National, /News/Politics/National  "
www.arkansasonline.com/news/2018/jul/05/suspects-little-rock-triple-homicide-now-charged-4/,"Suspects in Little Rock triple homicide now charged in 4th slaying, police say","/News/Arkansas, /News/Arkansas/Central, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/21/asu-freshman-off-to-quick-start-2018092/,ASU freshman off to quick start,"/Sports, /Sports/College/Asu, /Sports/College/Football  "
www.arkansasonline.com/news/2018/jul/14/12-russians-indicted-in-hack-of-democra/,12 Russians indicted in hack of Democrats,"/News/National, /News/Politics/National, /News/World  "
www.arkansasonline.com/news/2018/aug/08/style-80s-pop-star-helps-park-plaza-celebrate-big-/,Style: ’80s pop star helps Park Plaza celebrate the big 3-0,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/jul/08/how-did-nba-get-in-such-a-mess-20180708/,Commentary: How did NBA get in such a mess?,"/Sports, /Sports/Pros/Basketball  "
www.arkansasonline.com/news/2018/jul/08/peace-ralliers-halt-chicago-traffic-201/,Peace ralliers halt Chicago traffic,/News/National/Law & Government/Law & Government
www.arkansasonline.com/news/2018/jul/08/hosts-sent-home-20180708/,WORLD CUP QUARTERFINALS: Hosts sent home; Russia’s Cinderella run ends in thriller,"/Sports, /Sports/Pros/Soccer  "
www.arkansasonline.com/news/2018/sep/17/asu-gets-2-legs-up-from-special-teams-2/,ASU gets 2 legs up from special teams,"/Sports, /Sports/College/Asu, /Sports/College/Football  "
www.arkansasonline.com/news/2018/apr/26/wrong-way-crash-i-40-central-arkansas-kills-1/,Wrong-way crash on I-40 in central Arkansas kills 1,"/News/Arkansas, /News/Fatalwrecks  "
www.arkansasonline.com/news/2018/sep/08/health-insurance-rates-even-out-2018090/,Health insurance rates even out,"/News/Healthcare, /News/National  "
www.arkansasonline.com/news/2018/aug/14/the-week-s-oddest-stories-20180814/,The week's oddest stories,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/aug/09/middle-henry-aims-to-carve-out-own-path/,Middle Henry aims to carve out own path at UA,"/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Football  "
www.arkansasonline.com/news/2018/jun/20/tariff-talk-hits-soybean-prices-2018062/,"Tariff talk hits soybean prices; will be 'very difficult for a farmer to make a profit,' Arkansas Farm Bureau president says","/Business/Farm, /News/Arkansas  "
www.arkansasonline.com/news/2018/jul/12/area-football-teams-embark-on-7-on-7-to/,Area football teams embark on 7-on-7 tournament action,"/Sports, /Sports/Prep, /Sports/Prep/Football  "
www.arkansasonline.com/news/2018/aug/10/mayfield-barkley-show-off-the-goods-201/,"Mayfield, Barkley show off the goods","/Sports, /Sports/Pros/Football  "
www.arkansasonline.com/news/2018/sep/28/conference-standings/,CONFERENCE STANDINGS,"/Sports, /Sports/Prep/Football/News/News"
www.arkansasonline.com/news/2018/aug/12/how-factory-farms-affect-humans-2018081/,OPINION: How factory farms affect humans,"/Editorial, /Editorial/Perspective/Business & Industrial/Agriculture & Forestry, /Food & Drink/Food/Business & Industrial/Agriculture & Forestry, /Food & Drink/Food"
www.arkansasonline.com/news/2018/sep/01/bauxite-45-des-arc-44-20180901/,"BAUXITE 45, DES ARC 44","/Sports, /Sports/Prep/Football  "
www.arkansasonline.com/news/2018/aug/31/roberson-leads-cobras-by-trojans-201808/,Roberson leads Cobras by Trojans,"/Sports, /Sports/Prep/Football  "
www.arkansasonline.com/news/2018/jul/11/little-rock-man-faces-charges-rapes-2-girls/,Little Rock man faces charges in rapes of 2 girls,"/News/Arkansas, /News/Arkansas/Crime/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice"
www.arkansasonline.com/news/2018/aug/20/new-ideas-needed-to-save-bullpens-20180/,New ideas needed to save bullpens,"/Sports, /Sports/Pros/Baseball  "
www.arkansasonline.com/news/2018/aug/26/prep-football-midwest-city-claims-ot-wi/,PREP FOOTBALL: Midwest City claims OT win over Bentonville,"/Sports, /Sports/Prep/Football  "
www.arkansasonline.com/news/2018/sep/03/life-without-soul-20180903-1/,Life without soul,"/Editorial, /Editorial/Columns  "
www.arkansasonline.com/news/2018/aug/22/law-should-make-us-safe-20180822/,Law should make us safe,"/Editorial, /Editorial/Editorials, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/aug/15/united-we-stand-20180815/,PAUL GREENBERG: United we stand,"/Editorial, /Editorial/Columns, /Editorial/Opinion,   "
www.arkansasonline.com/news/2018/jul/10/letter-of-the-month-20180710/,Letter of the Month,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/sep/18/protections-urged-for-student-media-201/,Protections urged for student media,/News/Arkansas  
www.arkansasonline.com/news/2018/jun/29/recruiting-thursday-former-mcdonalds-all-american-/,Recruiting Thursday: Former McDonald's All American tells why she's a Razorback,"None/Recruiting, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting  "
www.arkansasonline.com/news/2018/sep/22/2-democrats-seek-documents-on-white-hou/,2 Democrats seek documents on White House efforts to hire banker,"/News/National, /News/Politics/National  "
www.arkansasonline.com/news/2018/jul/22/weekend-box-office-equalizer-2-squeaks-past-mamma-/,'Equalizer 2' squeaks past 'Mamma Mia 2' and takes top spot,"/Entertainment, /Entertainment/Movies, /News  "
www.arkansasonline.com/news/2018/jul/14/lr-district-planning-forums-on-zone-map/,LR district planning forums on zone map,/News/Arkansas/Jobs & Education/Education/Primary & Secondary Schooling (K-12)/Jobs & Education/Education/Primary & Secondary Schooling (K-12)
www.arkansasonline.com/news/2018/jun/30/blogger-receives-officers-photos-201806/,Blogger receives officers' photos,/News/Arkansas/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice
www.arkansasonline.com/news/2018/jul/30/optimism-soaring-going-into-season-2018/,"SEC PREVIEW: For Vanderbilt, optimism soaring going into season","/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/SEC/Football  "
www.arkansasonline.com/news/2018/sep/22/trump-reverses-his-order-to-declassify-/,Trump reverses his order to declassify probe data,"/News/National, /News/Politics/National, /News/Trump  "
www.arkansasonline.com/news/2018/may/31/capitalism-vs-socialism-20180531/,OPINION: Capitalism vs. socialism,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/sep/24/lr-center-will-offer-free-tutoring-2018/,LR center will offer free tutoring,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/26/astros-win-100th-near-al-west-title-201/,"Astros win 100th, near AL West title","/Sports, /Sports/Pros/Baseball  "
www.arkansasonline.com/news/2018/jul/09/nlr-takes-up-piece-of-plan-for-land-swa/,NLR takes up piece of plan for land swap,/News/Arkansas  
www.arkansasonline.com/news/2018/aug/11/chasing-sunsets-20180811/,Chasing sunsets,"/Editorial, /Editorial/Columns, /Editorial/Opinion/News/News"
www.arkansasonline.com/news/2018/jun/29/part-i-30-shut-after-trailer-loaded-cows-crashes-c/,Part of I-30 shut after trailer 'loaded with cows' crashes in central Arkansas; bull on loose recaptured,"/News/Arkansas, /News/Arkansas/Central  "
www.arkansasonline.com/news/2018/jul/02/families-split-at-border-common-2018070-1/,Families split at border common,"/News/National, /News/World  "
www.arkansasonline.com/news/2018/jun/30/arrested-lawmaker-urged-to-quit-post-20/,Arrested state legislator urged to quit post,"/News/Arkansas, /News/Politics/Arkansas/Law & Government/Legal, /News/Politics/Law & Government/Legal, /News/Politics"
www.arkansasonline.com/news/2018/aug/21/fsu-ad-wilcox-leaving-for-executive-rol/,FSU AD Wilcox leaving for executive role at NCAA,"/Sports, /Sports/College  "
www.arkansasonline.com/news/2018/sep/05/idaho-case-ruling-sides-homeless/,Idaho case ruling sides with homeless,/News/National  
www.arkansasonline.com/news/2018/apr/10/camera-concealed-at-camp-man-held-20180/,Camera concealed in cabin at Arkansas camp; man held,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/may/24/man-arrested-capital-murder-charge-central-arkansa/,Authorities: Man arrested on capital murder charge in central Arkansas hotel slaying,"/News, /News/Arkansas, /News/Arkansas/Central, /News/Arkansas/Crime/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice"
www.arkansasonline.com/news/2018/jun/14/hearing-set-central-arkansas-doctor-acquitted-8-se/,Hearing set for central Arkansas doctor acquitted of 8 sexual assault counts,"/News/Arkansas, /News/Arkansas/Central, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2012/may/06/weddings-20120506/,Weddings,"/Entertainment/Features/Highprofile, /Entertainment/Features/HighProfile/Weddings/Hobbies & Leisure/Special Occasions/Weddings, /People & Society/Family & Relationships/Marriage/Hobbies & Leisure/Special Occasions/Weddings, /People & Society/Family & Relationships/Marriage"
www.arkansasonline.com/news/2018/jul/15/chicken-city-2-0-20180715/,REX NELSON: Chicken City 2.0,"/Editorial, /Editorial/Perspective, /Editorial/Perspective/Columnists  "
www.arkansasonline.com/news/2018/sep/20/trump-steps-up-sessions-criticism-on-mu/,Trump steps up Sessions criticism on Mueller probe,"/News/National, /News/Politics/National, /News/Trump  "
www.arkansasonline.com/news/2018/aug/12/nasa-spacecraft-rockets-toward-sun-closest-look-ye/,NASA spacecraft rockets toward sun for closest look yet,"/News, /News/National, /News/Science  "
www.arkansasonline.com/news/2018/sep/02/man-charged-in-threat-to-father-2018090/,Man charged in threat to father,"/Extras/Crime-Extras, /News/Arkansas/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice"
www.arkansasonline.com/news/2018/sep/22/3-d-gun-promoter-arrested-in-taiwan-ove/,3-D gun promoter arrested in Taiwan over assault charge,/News/National  
www.arkansasonline.com/news/2018/jul/18/brother-charged-in-break-in-attack-poli/,Little Rock man accused of puncturing brother's eye during burglary,"/News/Arkansas, /News/Arkansas/Crime/Law & Government/Public Safety/Crime & Justice, /Law & Government/Legal/Law & Government/Public Safety/Crime & Justice, /Law & Government/Legal"
www.arkansasonline.com/news/2018/jul/03/trump-courting-other-motorcycle-companies-after-ha/,Trump courting other motorcycle companies after Harley-Davidson moves some assembly overseas,"/News, /News/National  "
www.arkansasonline.com/news/2018/jul/26/p-a-m-s-stock-soars-after-2q-prosperity/,P.A.M.'s stock soars after 2Q prosperity,"/Business, /Business/Arkansas, /Business/Arkansas/Pam-Transportation, /Business & Industrial/Transportation & Logistics/Freight & Trucking, /News/Business News/Business & Industrial/Transportation & Logistics/Freight & Trucking, /News/Business News"
www.arkansasonline.com/news/2018/aug/14/reconsider-redistricting-case-lawyer-pa/,"Reconsider redistricting case, lawyer, paper publisher asks",/News/Arkansas/Northwest  
www.arkansasonline.com/news/2018/sep/29/over-380-killed-devastating-indonesia-tsunami-quak/,"Over 380 killed in devastating Indonesia tsunami, quake",/News/World  
www.arkansasonline.com/news/2018/jul/11/decision-furthers-cancer-lawsuits-20180/,Decision furthers cancer lawsuits,"/Business, /Business/National,   "
www.arkansasonline.com/news/2018/jul/11/officer-suspended-bb-gun-dispute/,Officer suspended in BB gun dispute,/News/Arkansas  
www.arkansasonline.com/news/2018/may/15/judge-who-blocked-ads-against-arkansas-high-court-/,Judge who blocked ads against Arkansas Supreme Court justice reported receiving income from her husband's law firm,"/News/Arkansas, /News/Uselections, /News/Politics/Arkansas, None/Zsupremecourt  "
www.arkansasonline.com/news/2018/jul/05/fraught-migrants-flubbing-interviews-20/,Fraught migrants flubbing interviews,"/News/National, /News/Politics/National  "
www.arkansasonline.com/news/2018/jul/05/i-30-crash-in-state-kills-texas-driver-/,I-30 crash in state kills Texas driver,"/News/Arkansas, /News/Fatalwrecks  "
www.arkansasonline.com/news/2018/jul/05/philippines-boots-ohio-missionary/,Philippines boots Ohio missionary,"/News/National, /News/World  "
www.arkansasonline.com/news/2018/jul/31/tyson-lowers-forecast-cites-tariffs-201/,"Tyson lowers forecast, cites tariffs","/Business, /Business/Arkansas/Northwest/Tyson, /Business/Arkansas/Tyson, /Business & Industrial, /News/Business News/Business & Industrial, /News/Business News"
www.arkansasonline.com/news/2018/may/06/minute-man-observes-70th-year-20180506/,"As 70th anniversary of fast-food chain approaches, Arkansas town has only survivor","/Business, /Business/Arkansas, /Food & Drink/Food & Drink"
www.arkansasonline.com/news/2018/jul/02/states-medical-marijuana-panel-votes-explore-hirin/,State's medical pot panel votes to 'explore' hiring consultant to evaluate dispensary applications,"/News/Arkansas, /News/Health Care/Medical-Marijuana, /News/Politics/Arkansas  "
www.arkansasonline.com/news/2012/nov/11/marisa-lauren-rodkin-alexander-conner-bla-20121111/,MARISA LAUREN RODKIN and ALEXANDER CONNER BLASS,"/Entertainment/Features/Highprofile, /Entertainment/Features/HighProfile/Weddings  "
www.arkansasonline.com/news/2018/sep/26/hogs-must-address-troubles-with-special/,Hogs must address troubles with special teams,"/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/Columnists, /Sports/Columnists/Hog-Calls  "
www.arkansasonline.com/news/2018/aug/02/wells-fargo-penalty-2b-in-loans-case-20/,Wells Fargo penalty $2B in loans case,"/Business, /Business/Financial  "
www.arkansasonline.com/news/2017/jun/13/a-mom-knows-20170613/,OPINION : A mom knows,/Editorial  
www.arkansasonline.com/news/2018/jun/28/of-the-local-huckabees-20180628/,OPINION - Editorial: Of the local Huckabees,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/jul/13/restructuring-of-metroplan-faces-critic/,Restructuring of central Arkansas transportation planning agency faces criticism,/News/Arkansas  
www.arkansasonline.com/news/2018/jul/13/home-movies-20180713/,Home Movies,/Entertainment/Movies/Arts & Entertainment/Movies/Arts & Entertainment/Movies
www.arkansasonline.com/news/2018/jul/19/girl-hurt-in-crash-dies-at-lr-hospital-/,Girl hurt in crash dies at LR hospital,"/News/Arkansas, /News/Fatalwrecks/News/News"
www.arkansasonline.com/news/2018/apr/15/stone-comiits-razorbacks/,The Recruiting Guy: Stone commits to the Razorbacks,"None/Recruiting, /Breaking/Recruiting-Breaking, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting  "
www.arkansasonline.com/news/2018/may/13/missouri-commit-follows-mother-s-work-e/,The Recruiting Guy: Missouri commit follows mother's work ethic,"/Sports, /Sports/College/Razorbacks/Razobacks-College-Recruiting, /Sports/Columnists/Recruiting-Guy  "
www.arkansasonline.com/news/2018/may/11/former-baylor-signee-visited-hogs-today/,Former Baylor signee visits Arkansas,"None/Recruiting, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting  "
www.arkansasonline.com/news/2018/may/11/word-mouth-has-espn-300-prospect-planning-visit-ar/,The Recruiting Guy: Word of mouth has ESPN 300 prospect planning a visit to Arkansas,"None/Recruiting, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting  "
www.arkansasonline.com/news/2018/jul/03/comeback-for-the-ages-20180703/,WORLD CUP ROUND OF 16: Comeback for the ages,"/Sports, /Sports/Pros/Soccer  "
www.arkansasonline.com/news/2018/jun/28/romaine-lettuce-outbreak-tied-contaminated-canal-w/,Romaine lettuce outbreak tied to contaminated canal water; 1 death reported in Arkansas,/News/Arkansas  
www.arkansasonline.com/news/2018/jun/28/semi-overturns-killing-2-crash-arkansas-highway/,"Truck overturns, killing 2 in crash on Arkansas highway","/News, /News/Arkansas, /News/Fatalwrecks  "
www.arkansasonline.com/news/2018/mar/14/fatal-wreck-shuts-central-arkansas-highway/,Police identify central Arkansas motorcyclist killed in crash that snarled traffic,"/News/Arkansas, /News/Arkansas/Roadinfo, /News/Fatalwrecks/News/News"
www.arkansasonline.com/news/2018/jul/09/contract-revisited-after-superintendent/,Contract revisited after superintendent firing,/News/Arkansas  
www.arkansasonline.com/news/2017/nov/08/recordsreveal-offshore-moves-of-ultraw/,Records reveal offshore moves of ultrawealthy including Little Rock's Warren Stephens,"/Business, /Business/Arkansas, /Business/World-Business, /Finance, /Business & Industrial/Business Finance/Venture Capital/Finance, /Business & Industrial/Business Finance/Venture Capital"
www.arkansasonline.com/news/2018/jul/03/tesla-hits-production-goal-for-model-3s/,Tesla hits production goal for Model 3s,"/Business, /Business/National,   "
www.arkansasonline.com/news/2018/aug/08/3-state-buildings-added-to-register-of-/,3 state buildings added to register of historic places,/News/Arkansas  
www.arkansasonline.com/news/2018/aug/02/ex-nfl-player-plans-seafood-restaurant-near-state-/,Ex-NFL player plans seafood restaurant near state Capitol,None/Emailsplit/Food & Drink/Food/Meat & Seafood/Food & Drink/Food/Meat & Seafood
www.arkansasonline.com/news/2018/aug/06/good-dog-20180806/,Good dog!,"/Entertainment/Features/Style,   "
www.arkansasonline.com/news/2018/aug/11/officials-keep-eye-on-la-area-wildfire-/,Officials keep eye on LA-area wildfire,/News/National  
www.arkansasonline.com/news/2018/aug/08/poke-restaurant-opens-second-location-west-little-/,Poke chain opens second location at west Little Rock shopping center,"None/Lr, /Entertainment/Features/Food, /News, /News/Arkansas/Shopping/Shopping"
www.arkansasonline.com/news/2018/aug/07/mom-sentenced-for-baby-s-death-20180807/,Mom sentenced for baby's death,"/News/Arkansas, /News/Arkansas/Crime/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice"
www.arkansasonline.com/news/2018/jul/16/in-chicago-video-man-killed-by-police-h-1/,"In Chicago video, man killed by police had gun",/News/National  
www.arkansasonline.com/news/2018/jul/16/ex-clerk-gets-time-theft-city/,Ex-clerk gets time for theft from city,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/jun/28/henderson-state-debt-rating-is-cut-2018-1/,Henderson State debt rating is cut,/News/Arkansas  
www.arkansasonline.com/news/2018/aug/31/letters-20180831/,Letters,"/Editorial, /Editorial/Letters  "
www.arkansasonline.com/news/2018/sep/24/body-in-rubble-raises-wildfire-toll-to-/,The Nation in Brief,/News/National  
www.arkansasonline.com/news/2018/jul/23/hot-springs-duck-boat-company-says-business-still-/,Hot Springs duck boat company says business still busy after Missouri accident,"/News/Arkansas, /News/Arkansas/Hot-Springs  "
www.arkansasonline.com/news/2018/jul/17/woman-charged-in-crash-with-bike-201807/,Woman charged in crash with bike,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/03/henderson-state-university-board-lookin/,"Henderson State University board looking at speech, visit limits",/News/Arkansas/Northwest  
www.arkansasonline.com/news/2011/nov/15/walton-family-foundation-gives-25-million-kipp/,Walton Family Foundation gives $25 million to KIPP,"/News/Arkansas, /Social  "
www.arkansasonline.com/news/2018/aug/15/manafort-defense-rests-with-no-witnesse/,Manafort defense rests with no witnesses called,"/News/National, /News/Politics/National, /News/Trump  "
www.arkansasonline.com/news/2018/jul/09/sheriff-ot-policy-working-20180709/,Sheriff: OT policy working,/News/Arkansas/Law & Government/Public Safety/Law & Government/Public Safety
www.arkansasonline.com/news/2018/jul/17/news-in-brief-20150717/,News in brief: Little Rock airport on pace for 2 million fliers,"/Business, /Business/Arkansas, [News] /travelinformation/Travel-Latest  "
www.arkansasonline.com/news/2018/jul/03/i-630-work-to-add-lanes-is-underway-201/,Work begins on widening Interstate 630 in Little Rock,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/21/6-teachers-finalists-for-award-20180921/,6 teachers finalists for award,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/07/rep-founder-baker-70-dies-in-new-york-2-1/,"Arkansas Repertory Theatre founder Cliff Baker, 70, dies in New York",/News/Arkansas  
www.arkansasonline.com/news/2018/sep/10/de-s-scoop-score-gives-sau-victory-2018/,"DE's scoop, score gives SAU victory","/Sports, /Sports/College/Football  "
www.arkansasonline.com/news/2018/apr/25/brummett-online-be-red-arkansas/,BRUMMETT ONLINE: To be red in Arkansas,"/Editorial, /Editorial/Columns, /Editorial/Columns/Local, /Editorial/Northwest, /Editorial/Opinion, /Editorial/Perspective,   "
www.arkansasonline.com/news/2018/jul/30/watch-words-publisher-tells-trump-20180/,"Watch words, publisher tells Trump","/News/National, /News/Politics/National, /News/Trump  "
www.arkansasonline.com/news/2018/jul/30/leading-the-way-20180730/,Opinion Guest writer: ERIC MUNSON: Leading the way,"/Editorial,   "
www.arkansasonline.com/news/2018/aug/06/we-weren-t-there-20180806/,Columnists: We weren't there,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/sep/01/we-gather-together-as-one-20180901/,"We gather 'together as one'; ‘Love Thy Neighbor’ interfaith event for belonging, oneness",/Entertainment/Features/Religion  
www.arkansasonline.com/news/2018/jun/30/woman-injured-when-gun-accidentally-fires-tennesse/,Woman injured when gun accidentally fires in Tennessee Walmart,"[News] /region/Tennessee, /News/National  "
www.arkansasonline.com/news/2018/aug/12/letters-20180812/,Letters,"/Editorial, /Editorial/Letters, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/aug/09/healing-urged-at-miss-america-20180809/,'Healing' urged at Miss America; executive dismisses critics upset over end of swimsuit competition,/News/National  
www.arkansasonline.com/news/2018/jul/28/cyclists-seek-return-of-women-s-tour-20/,Cyclists seek return of women's Tour,"/Sports, /Sports/Outdoors/Cycling  "
www.arkansasonline.com/news/2018/jul/20/contrary-carnoustie-20180720/,147TH BRITISH OPEN: Contrary Carnoustie,"/Sports, /Sports/Pros/Golf  "
www.arkansasonline.com/news/2018/jul/20/center-vandal-gets-probation-20180720/,Center vandal gets probation,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/12/little-rock-banks-real-estate-lending-rises-350m/,Little Rock bank's real estate lending rises $350M,"None/Lr, /Business/Arkansas, /Business/Arkansas/Bank-Ozarks,   "
www.arkansasonline.com/news/2018/aug/19/publisher-guided-journal-for-decades-20-1/,Publisher guided one of Arkansas' longest-running local papers for decades,/News/Arkansas  
www.arkansasonline.com/news/2018/jul/08/burglaries-20180708/,"BURGLARIES: Mapping recent reports in Little Rock, North Little Rock","/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/01/two-quarterbacks-move-lr-central/,Two quarterbacks move LR Central,"/Sports, /Sports/Prep/Football  "
www.arkansasonline.com/news/2018/aug/15/ex-beau-gets-10-year-term-for-stalking-/,"Ex-beau gets 10-year term for stalking, threats, fraud","/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/aug/16/4-semifinalists-arkansas-teacher-year-award-named/,4 semifinalists for Arkansas Teacher of the Year award named,"/News/Arkansas, /News/Arkansas/Education/K-12  "
www.arkansasonline.com/news/2018/aug/30/future-is-difficult-to-see-20180830/,Future is difficult to see,"/Editorial, /Editorial/Columns  "
www.arkansasonline.com/news/2018/aug/01/family-files-2nd-suit-urges-ban-on-duck/,"Family files 2nd suit, urges ban on duck boats",/News/National  
www.arkansasonline.com/news/2018/sep/03/save-your-rights-20180903/,Save your rights,"/Editorial, /Editorial/Columns  "
www.arkansasonline.com/news/2018/apr/18/lawmakers-calling-removal-pulaski-county-judge-aft/,Lawmakers call for removal of Pulaski County judge after second death-penalty protest,"/News, /News/Arkansas, /Social  "
www.arkansasonline.com/news/2018/sep/14/arkansas-sailor-id-d-died-in-41-2018091/,Arkansas sailor ID'd; died in '41,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/06/bentonville-commission-amends-land-use-/,Bentonville commission amends land use designation,/News/Arkansas/Northwest  
www.arkansasonline.com/news/2018/sep/14/benton-county-planners-hear-tiny-homes-/,Benton County planners hear tiny homes concept,/News/Arkansas/Northwest  
www.arkansasonline.com/news/2018/aug/01/hopefuls-start-filing-bids-for-lr-mayor/,"Hopefuls start filing bids for LR mayor, city director posts","None/Adgpolitics, /News/Arkansas, /News/Politics/Arkansas  "
www.arkansasonline.com/news/2018/aug/01/some-flights-have-extra-restrictions-heres-what-do/,Some flights have extra restrictions: Here's what to do if you're on one,[News] /travelinformation/Travel-Features  
www.arkansasonline.com/news/2018/aug/14/hepatitis-a-case-prompts-alert-20180814-1/,Hepatitis A case prompts alert,/News/Arkansas  
www.arkansasonline.com/news/2018/jul/27/gaunt-lee-finish-quest-this-year-201807/,"Gaunt, Lee finish quest this year","/Sports, /Sports/Golf  "
www.arkansasonline.com/news/2018/sep/27/epa-takes-chief-of-children-s-health-un/,EPA takes chief of children's health unit off the job,/News/National  
www.arkansasonline.com/news/2018/jun/02/storms-pose-weekend-risk-20180602-1/,Storms pose weekend risk,"/News/Arkansas, /Weather  "
www.arkansasonline.com/news/2018/jul/04/video-trump-hails-american-heroes-who-helped-us-wi/,VIDEO: Trump hails 'American heroes' who helped U.S. win independence,"/News/National, /News/Politics/National  "
www.arkansasonline.com/news/2018/sep/20/transitions-count-porkula-food-truck-plans-open-ea/,Transitions: Count Porkula food truck plans to open East Village operation soon; Starbucks work continues; new central Arkansas Mexican place,None/Emailsplit  
www.arkansasonline.com/news/2018/aug/22/broken-water-main-closes-north-university-lanes-li/,Broken water main closes North University lanes in Little Rock,/News/Arkansas  
www.arkansasonline.com/news/2016/oct/20/kark-host-aaron-peters-departs-after-mixing-prescr/,"After departure, ex-'Razorback Nation' anchor apologizes for 'poor, poor judgement decision'","/News/Arkansas, /News/Arkansas/Localmedia, /Social, /Sports/College/Razorbacks/Razobacks-College-Latest/Arts & Entertainment/Arts & Entertainment"
www.arkansasonline.com/news/2018/sep/09/prep-football-roundup-20180909/,PREP FOOTBALL ROUNDUP,"/Sports, /Sports/Prep/Football  "
